Cargo_ID,Order_ID,Length_cm,Width_cm,Height_cm,Weight_kg,Category,Fragile,Destination_Zone,Priority,Stackable,Sorting_Sequence,Robotic_Pick_Position_X,Robotic_Pick_Position_Y,Robotic_Pick_Position_Z
CARGO_2718,ORDER_354,20.5,32.2,17.0,20.22,Electronics,True,Zone_D,2,False,44,5.5,38.6,1.1
CARGO_2719,ORDER_94,32.4,7.9,16.9,8.55,Electronics,True,Zone_A,2,False,17,37.1,2.1,7.8
CARGO_2720,ORDER_10,16.7,27.0,6.8,5.84,Clothing,False,Zone_B,4,True,13,33.3,16.2,3.3
CARGO_2721,ORDER_419,12.5,19.1,4.6,1.89,Books,False,Zone_A,4,True,77,42.2,36.1,4.7
CARGO_2722,ORDER_676,39.1,16.0,11.7,14.85,Electronics,True,Zone_C,2,False,33,9.0,14.9,8.5
CARGO_2723,ORDER_620,8.8,6.5,3.0,0.29,Beauty,True,Zone_C,5,False,3,21.9,49.2,8.3
CARGO_2724,ORDER_124,19.1,9.0,10.0,4.07,Electronics,True,Zone_A,4,False,35,46.9,12.7,1.9
CARGO_2725,ORDER_100,41.4,24.5,12.9,26.43,Electronics,False,Zone_C,3,True,96,15.7,6.8,1.6
CARGO_2726,ORDER_76,18.1,6.7,3.9,0.96,Clothing,False,Zone_C,5,True,7,8.8,49.8,5.2
CARGO_2727,ORDER_588,28.2,10.3,8.5,5.42,Electronics,False,Zone_B,4,True,81,13.1,33.7,5.9
CARGO_2728,ORDER_463,19.9,23.7,11.1,10.29,Toys,False,Zone_A,3,True,39,41.7,19.5,9.3
CARGO_2729,ORDER_328,13.5,20.6,4.8,2.85,Books,False,Zone_B,4,True,15,26.2,16.2,3.2
CARGO_2730,ORDER_399,30.2,10.0,8.0,4.77,Clothing,False,Zone_C,1,True,100,13.8,41.2,7.1
CARGO_2731,ORDER_271,47.4,46.2,40.6,177.66,Home_Appliances,False,Zone_A,5,False,30,11.6,44.6,8.8
CARGO_2732,ORDER_1129,50.8,37.5,40.4,125.41,Home_Appliances,False,Zone_B,4,False,94,19.9,26.7,6.8
CARGO_2733,ORDER_1076,43.2,29.6,8.0,16.56,Electronics,True,Zone_B,1,False,18,22.5,5.9,3.1
CARGO_2734,ORDER_180,8.9,18.4,16.3,6.4,Toys,False,Zone_D,2,True,55,27.4,12.4,5.0
CARGO_2735,ORDER_1058,18.6,19.4,2.1,1.52,Books,False,Zone_B,1,True,84,37.6,16.3,0.1
CARGO_2736,ORDER_804,26.9,12.1,20.5,10.81,Sports,False,Zone_B,3,True,59,30.5,21.6,0.9
CARGO_2737,ORDER_518,10.5,14.6,3.6,1.2,Books,False,Zone_B,2,True,1,7.5,42.5,8.4
CARGO_2738,ORDER_206,16.1,14.3,8.9,4.83,Toys,False,Zone_D,4,True,39,14.7,49.9,7.9
CARGO_2739,ORDER_789,18.5,27.5,13.6,15.07,Sports,False,Zone_D,4,True,26,45.4,36.9,7.4
CARGO_2740,ORDER_347,21.4,15.3,2.0,1.16,Books,False,Zone_D,1,True,84,22.1,14.2,3.9
CARGO_2741,ORDER_613,59.3,22.2,43.4,92.57,Home_Appliances,False,Zone_B,1,False,71,16.2,34.1,0.9
CARGO_2742,ORDER_120,73.9,48.6,26.6,217.25,Home_Appliances,False,Zone_B,1,False,20,5.3,10.4,2.2
CARGO_2743,ORDER_46,55.8,8.3,22.0,22.61,Sports,False,Zone_A,4,True,52,29.9,31.4,0.8
CARGO_2744,ORDER_651,48.1,28.7,33.1,79.58,Home_Appliances,False,Zone_A,3,False,31,22.7,45.3,9.2
CARGO_2745,ORDER_26,23.1,15.5,1.5,0.99,Books,False,Zone_A,1,True,34,44.6,28.2,3.6
CARGO_2746,ORDER_392,33.5,16.0,4.2,4.14,Clothing,False,Zone_B,5,True,34,41.1,24.3,2.4
CARGO_2747,ORDER_839,42.8,44.1,14.4,49.14,Home_Appliances,False,Zone_C,3,False,47,16.1,15.7,1.7
CARGO_2748,ORDER_557,17.5,8.7,4.4,1.44,Clothing,False,Zone_C,1,True,56,18.9,11.3,4.8
CARGO_2749,ORDER_371,36.4,26.4,14.8,23.35,Electronics,True,Zone_C,2,False,73,30.2,31.0,0.8
CARGO_2750,ORDER_705,10.1,26.1,9.5,5.79,Toys,False,Zone_B,4,True,18,33.4,32.6,9.4
CARGO_2751,ORDER_756,20.5,10.1,1.9,0.93,Books,False,Zone_A,2,True,64,34.2,3.3,8.7
CARGO_2752,ORDER_956,33.7,35.7,3.1,8.39,Electronics,False,Zone_D,3,True,10,39.1,34.4,8.3
CARGO_2753,ORDER_296,21.5,18.6,4.3,3.97,Books,False,Zone_C,2,True,88,45.9,48.6,5.2
CARGO_2754,ORDER_752,34.8,10.3,18.0,11.17,Electronics,True,Zone_B,5,False,19,32.8,4.5,7.8
CARGO_2755,ORDER_235,37.7,42.7,40.3,134.01,Home_Appliances,False,Zone_C,2,False,45,45.1,4.5,7.1
CARGO_2756,ORDER_996,19.5,10.5,5.3,2.11,Beauty,False,Zone_C,2,True,50,13.5,37.6,2.8
CARGO_2757,ORDER_360,39.3,18.4,2.2,2.69,Clothing,False,Zone_C,5,True,21,15.4,13.1,1.7
CARGO_2758,ORDER_1059,56.8,8.0,19.2,20.8,Sports,False,Zone_D,2,True,46,34.7,42.5,5.9
CARGO_2759,ORDER_414,20.3,17.6,5.4,3.51,Clothing,False,Zone_C,2,True,80,37.0,30.2,0.8
CARGO_2760,ORDER_565,69.7,59.4,41.3,302.3,Home_Appliances,False,Zone_A,3,False,4,34.7,22.8,6.5
CARGO_2761,ORDER_422,41.6,38.5,14.9,52.53,Electronics,True,Zone_C,4,False,67,32.9,44.2,9.9
CARGO_2762,ORDER_235,16.1,7.8,8.1,1.69,Beauty,True,Zone_A,5,False,87,27.0,48.1,7.8
CARGO_2763,ORDER_566,40.3,24.4,18.5,31.52,Sports,False,Zone_D,4,True,5,36.2,35.1,9.1
CARGO_2764,ORDER_186,2.5,6.8,8.3,0.27,Beauty,True,Zone_D,5,False,51,10.4,25.9,3.1
CARGO_2765,ORDER_1063,18.4,25.1,7.7,7.08,Toys,False,Zone_A,5,True,20,49.0,34.7,8.8
CARGO_2766,ORDER_802,14.7,17.0,12.4,7.11,Toys,False,Zone_D,5,True,39,9.9,19.0,1.5
CARGO_2767,ORDER_207,40.3,19.7,13.3,24.3,Sports,False,Zone_C,4,True,65,7.6,46.9,9.1
CARGO_2768,ORDER_377,21.1,21.9,3.6,3.51,Books,False,Zone_B,4,True,46,30.4,32.1,5.9
CARGO_2769,ORDER_1191,15.8,24.5,5.2,3.33,Electronics,True,Zone_A,3,False,90,13.2,37.6,0.8
CARGO_2770,ORDER_768,5.2,2.5,6.9,0.17,Beauty,False,Zone_C,1,True,98,29.7,10.7,6.5
CARGO_2771,ORDER_608,17.0,24.0,4.1,2.79,Books,False,Zone_C,4,True,84,46.1,20.7,8.8
CARGO_2772,ORDER_330,16.7,13.2,2.4,1.1,Books,False,Zone_A,3,True,53,39.9,3.8,4.5
CARGO_2773,ORDER_268,22.7,30.9,25.9,29.57,Sports,False,Zone_B,4,True,64,3.7,2.0,4.8
CARGO_2774,ORDER_76,16.5,19.9,29.3,16.9,Sports,False,Zone_A,4,True,24,3.4,12.4,9.2
CARGO_2775,ORDER_665,22.3,13.2,5.2,3.18,Toys,False,Zone_A,2,True,42,0.4,43.8,5.7
CARGO_2776,ORDER_883,49.2,34.2,8.6,33.89,Sports,False,Zone_B,2,True,64,32.3,39.4,2.9
CARGO_2777,ORDER_1130,16.5,16.9,22.9,14.74,Sports,False,Zone_D,5,True,55,22.2,20.4,2.1
CARGO_2778,ORDER_336,32.7,21.8,13.2,17.83,Toys,False,Zone_B,2,True,48,24.1,4.4,7.6
CARGO_2779,ORDER_527,32.2,26.1,2.5,3.54,Clothing,False,Zone_D,3,True,3,27.5,33.1,6.3
CARGO_2780,ORDER_816,39.8,25.7,5.2,9.71,Clothing,False,Zone_A,1,True,66,21.7,23.2,3.9
CARGO_2781,ORDER_317,19.6,5.2,5.0,1.06,Beauty,False,Zone_D,2,True,96,16.2,21.6,4.3
CARGO_2782,ORDER_1141,29.5,5.1,7.7,2.6,Clothing,False,Zone_A,1,True,29,6.3,40.2,8.2
CARGO_2783,ORDER_163,22.5,16.9,2.1,1.37,Books,False,Zone_A,1,True,44,8.7,33.9,3.1
CARGO_2784,ORDER_704,3.7,5.0,8.0,0.29,Beauty,False,Zone_D,1,True,77,46.6,46.0,5.7
CARGO_2785,ORDER_1041,63.8,28.0,23.4,83.38,Home_Appliances,False,Zone_A,4,False,58,38.0,8.1,6.6
CARGO_2786,ORDER_624,52.4,36.5,18.7,57.96,Home_Appliances,False,Zone_D,2,False,93,8.3,2.9,5.1
CARGO_2787,ORDER_1077,19.3,18.2,17.7,10.63,Sports,False,Zone_D,2,True,81,25.9,21.8,1.8
CARGO_2788,ORDER_592,11.6,31.3,7.8,6.29,Sports,False,Zone_C,1,True,43,23.0,37.2,5.2
CARGO_2789,ORDER_865,33.9,7.0,1.2,0.52,Clothing,False,Zone_D,1,True,68,30.7,37.4,6.0
CARGO_2790,ORDER_245,50.6,57.2,35.9,189.83,Home_Appliances,False,Zone_C,1,False,2,6.4,1.1,2.9
CARGO_2791,ORDER_180,11.9,21.8,3.9,2.26,Clothing,False,Zone_C,5,True,18,28.4,6.5,6.4
CARGO_2792,ORDER_548,15.8,16.1,1.5,0.83,Books,False,Zone_A,5,True,60,1.9,9.9,0.3
CARGO_2793,ORDER_547,24.8,28.2,3.1,4.35,Toys,False,Zone_C,5,True,37,8.6,2.8,4.4
CARGO_2794,ORDER_144,31.1,17.9,4.3,5.45,Electronics,True,Zone_B,3,False,84,7.3,32.7,0.6
CARGO_2795,ORDER_1179,24.8,22.5,1.8,1.99,Books,False,Zone_A,3,True,71,22.4,13.8,1.4
CARGO_2796,ORDER_98,14.3,37.6,3.4,4.36,Sports,False,Zone_B,4,True,30,30.6,37.4,6.5
CARGO_2797,ORDER_183,66.9,36.2,12.6,53.91,Home_Appliances,False,Zone_B,2,False,21,3.2,28.4,2.4
CARGO_2798,ORDER_360,15.2,11.2,2.5,0.9,Books,False,Zone_C,2,True,16,33.9,1.3,4.0
CARGO_2799,ORDER_1131,35.6,8.7,5.8,4.31,Toys,False,Zone_C,5,True,14,14.5,37.5,8.1
CARGO_2800,ORDER_800,16.0,6.4,8.5,2.05,Beauty,True,Zone_D,5,False,36,49.8,45.7,3.7
CARGO_2801,ORDER_369,20.5,9.3,9.2,3.01,Clothing,False,Zone_A,5,True,57,14.7,27.0,3.6
CARGO_2802,ORDER_991,75.1,31.2,35.3,146.37,Home_Appliances,False,Zone_B,3,False,20,40.7,37.0,6.9
CARGO_2803,ORDER_778,36.8,24.8,6.2,10.09,Clothing,False,Zone_C,3,True,70,15.4,4.2,4.5
CARGO_2804,ORDER_415,17.9,18.5,1.3,0.7,Books,False,Zone_C,4,True,84,44.9,44.0,4.7
CARGO_2805,ORDER_14,26.4,24.5,15.6,18.29,Electronics,False,Zone_B,5,True,40,46.2,21.0,7.3
CARGO_2806,ORDER_56,20.2,13.7,4.0,2.36,Books,False,Zone_A,4,True,78,44.0,21.8,7.0
CARGO_2807,ORDER_74,19.4,11.6,1.4,0.73,Books,False,Zone_D,2,True,55,43.3,13.9,9.7
CARGO_2808,ORDER_705,23.4,24.8,16.1,18.09,Electronics,True,Zone_B,3,False,42,22.2,29.5,6.2
CARGO_2809,ORDER_6,50.2,33.9,46.3,176.66,Home_Appliances,False,Zone_B,5,False,72,41.0,19.8,0.3
CARGO_2810,ORDER_797,11.2,9.5,7.9,1.5,Beauty,False,Zone_D,5,True,43,32.2,34.4,10.0
CARGO_2811,ORDER_986,40.5,53.6,44.5,191.22,Home_Appliances,False,Zone_B,5,False,6,13.1,21.9,4.8
CARGO_2812,ORDER_920,31.0,27.5,7.8,14.78,Clothing,False,Zone_B,5,True,61,21.8,40.2,2.3
CARGO_2813,ORDER_893,18.1,20.2,2.5,1.64,Clothing,False,Zone_B,1,True,47,0.6,47.1,8.8
CARGO_2814,ORDER_684,7.3,22.0,2.5,0.95,Toys,False,Zone_D,4,True,51,30.5,31.7,6.6
CARGO_2815,ORDER_514,39.0,24.4,2.3,4.12,Clothing,False,Zone_B,1,True,19,37.6,29.8,9.9
CARGO_2816,ORDER_446,18.6,20.5,4.2,3.1,Books,False,Zone_C,4,True,55,26.6,29.4,6.4
CARGO_2817,ORDER_800,16.2,6.3,9.7,1.83,Beauty,False,Zone_C,4,True,58,8.3,48.8,7.3
CARGO_2818,ORDER_1067,15.7,17.3,16.5,8.41,Toys,False,Zone_B,5,True,69,7.2,1.0,8.3
CARGO_2819,ORDER_321,36.0,32.0,44.7,121.7,Home_Appliances,False,Zone_A,2,False,97,0.3,0.2,0.8
CARGO_2820,ORDER_556,4.9,10.1,7.0,0.59,Beauty,True,Zone_C,5,False,47,28.8,15.6,3.8
CARGO_2821,ORDER_1115,40.1,27.3,9.4,23.55,Electronics,True,Zone_A,4,False,29,29.9,5.4,7.8
CARGO_2822,ORDER_109,32.1,16.8,3.7,3.31,Clothing,False,Zone_C,1,True,47,32.6,21.1,9.0
CARGO_2823,ORDER_269,47.6,28.7,12.7,34.79,Sports,False,Zone_B,2,True,90,23.1,10.3,5.2
CARGO_2824,ORDER_889,15.0,14.4,23.2,11.13,Sports,False,Zone_C,2,True,99,32.0,3.1,8.4
CARGO_2825,ORDER_417,30.6,25.0,4.3,5.96,Toys,False,Zone_C,4,True,31,36.8,49.9,4.1
CARGO_2826,ORDER_1030,17.3,11.1,12.3,4.92,Electronics,True,Zone_D,1,False,92,43.3,33.8,5.8
CARGO_2827,ORDER_485,5.6,12.0,7.6,0.82,Beauty,False,Zone_D,2,True,86,29.4,36.3,4.1
CARGO_2828,ORDER_314,6.5,2.8,8.2,0.27,Beauty,True,Zone_C,5,False,88,3.9,31.7,6.7
CARGO_2829,ORDER_484,39.6,32.8,3.6,11.1,Toys,False,Zone_C,3,True,38,18.4,32.6,9.4
CARGO_2830,ORDER_353,33.0,25.4,6.2,9.22,Electronics,False,Zone_A,4,True,92,36.9,1.8,5.8
CARGO_2831,ORDER_500,48.0,45.3,40.9,210.64,Home_Appliances,False,Zone_A,2,False,62,40.7,27.4,9.8
CARGO_2832,ORDER_150,26.0,24.4,18.4,26.36,Electronics,True,Zone_C,2,False,86,13.4,23.4,6.1
CARGO_2833,ORDER_1167,12.6,5.6,9.3,1.19,Beauty,True,Zone_D,3,False,80,10.8,32.7,7.8
CARGO_2834,ORDER_770,45.9,6.0,16.0,9.29,Sports,False,Zone_D,2,True,81,43.7,26.7,5.5
CARGO_2835,ORDER_1077,76.6,34.0,47.7,206.74,Home_Appliances,False,Zone_C,4,False,76,48.6,14.6,6.6
CARGO_2836,ORDER_390,10.9,25.4,2.8,1.67,Clothing,False,Zone_D,1,True,80,39.6,34.2,0.5
CARGO_2837,ORDER_235,38.3,7.5,7.3,4.49,Clothing,False,Zone_D,2,True,59,7.6,46.5,0.7
CARGO_2838,ORDER_809,29.7,17.5,4.0,3.86,Books,False,Zone_C,1,True,69,19.8,7.5,9.1
CARGO_2839,ORDER_1142,16.6,11.4,2.9,0.91,Beauty,True,Zone_C,5,False,50,40.0,35.2,0.1
CARGO_2840,ORDER_317,45.4,59.9,11.0,51.76,Home_Appliances,False,Zone_C,3,False,22,44.7,47.9,2.4
CARGO_2841,ORDER_756,20.5,31.6,15.4,17.85,Sports,False,Zone_D,2,True,3,5.8,25.9,1.8
CARGO_2842,ORDER_167,29.2,22.1,2.6,3.5,Books,False,Zone_C,4,True,73,2.0,3.6,3.9
CARGO_2843,ORDER_1023,25.9,36.9,8.7,17.08,Sports,False,Zone_D,1,True,34,0.2,38.6,1.4
CARGO_2844,ORDER_195,18.6,14.0,7.1,3.57,Toys,False,Zone_A,3,True,44,46.0,21.4,9.6
CARGO_2845,ORDER_193,50.7,11.6,16.9,19.83,Sports,False,Zone_B,5,True,37,39.7,16.1,7.4
CARGO_2846,ORDER_1128,22.3,26.9,47.9,56.1,Home_Appliances,False,Zone_B,5,False,89,23.6,6.5,3.2
CARGO_2847,ORDER_967,18.5,21.2,15.2,11.27,Toys,False,Zone_D,5,True,73,18.1,47.6,2.5
CARGO_2848,ORDER_17,9.0,12.4,7.0,1.53,Beauty,True,Zone_D,4,False,98,4.8,21.8,3.3
CARGO_2849,ORDER_26,78.2,37.6,44.7,248.17,Home_Appliances,False,Zone_A,5,False,55,6.2,39.9,5.0
CARGO_2850,ORDER_626,18.0,32.7,14.0,13.41,Toys,False,Zone_D,4,True,98,7.6,9.8,2.5
CARGO_2851,ORDER_304,40.2,15.1,13.9,17.91,Electronics,False,Zone_D,1,True,83,46.8,4.7,5.8
CARGO_2852,ORDER_1092,61.2,47.9,28.4,139.16,Home_Appliances,False,Zone_D,2,False,53,30.7,41.9,4.7
CARGO_2853,ORDER_716,13.3,9.5,7.6,1.94,Beauty,True,Zone_D,3,False,67,28.7,13.8,4.5
CARGO_2854,ORDER_342,28.7,28.3,14.3,24.63,Toys,False,Zone_B,4,True,58,40.5,39.6,5.4
CARGO_2855,ORDER_586,34.3,11.4,23.5,20.22,Sports,False,Zone_A,5,True,16,34.2,17.5,3.7
CARGO_2856,ORDER_1119,49.9,37.7,27.7,92.3,Home_Appliances,False,Zone_C,2,False,7,21.5,38.2,4.6
CARGO_2857,ORDER_488,39.8,44.8,16.8,49.14,Home_Appliances,False,Zone_A,5,False,94,47.8,26.6,8.7
CARGO_2858,ORDER_360,31.9,28.7,15.1,28.3,Electronics,True,Zone_A,4,False,11,2.1,33.8,6.9
CARGO_2859,ORDER_802,5.3,15.7,4.5,0.69,Toys,False,Zone_D,2,True,31,5.8,9.2,3.0
CARGO_2860,ORDER_821,15.4,3.4,8.1,0.97,Beauty,True,Zone_D,2,False,37,12.0,13.8,3.7
CARGO_2861,ORDER_797,61.5,44.3,10.9,63.94,Home_Appliances,False,Zone_A,5,False,93,27.7,1.4,6.6
CARGO_2862,ORDER_388,44.1,31.8,6.5,16.35,Electronics,True,Zone_B,1,False,54,3.4,8.0,1.1
CARGO_2863,ORDER_431,22.2,14.6,5.7,4.42,Toys,False,Zone_C,5,True,22,46.9,1.5,1.9
CARGO_2864,ORDER_310,34.9,11.4,19.9,12.69,Toys,False,Zone_C,3,True,21,10.9,46.8,8.8
CARGO_2865,ORDER_640,7.8,9.7,2.3,0.37,Beauty,True,Zone_C,5,False,70,2.2,14.9,8.8
CARGO_2866,ORDER_985,51.1,58.0,47.1,245.79,Home_Appliances,False,Zone_C,5,False,70,9.8,30.5,2.6
CARGO_2867,ORDER_1117,40.0,27.8,5.7,11.94,Electronics,True,Zone_A,2,False,40,45.7,34.8,10.0
CARGO_2868,ORDER_875,49.5,16.4,8.9,12.04,Electronics,True,Zone_A,3,False,15,13.2,13.4,3.9
CARGO_2869,ORDER_800,33.0,20.6,4.2,4.92,Electronics,True,Zone_A,5,False,32,31.6,2.6,0.5
CARGO_2870,ORDER_271,7.5,11.8,3.1,0.59,Beauty,True,Zone_A,3,False,86,13.9,44.4,4.1
CARGO_2871,ORDER_996,10.9,14.0,5.9,1.82,Beauty,True,Zone_C,4,False,7,44.8,6.2,6.0
CARGO_2872,ORDER_811,22.6,8.7,19.1,8.13,Toys,False,Zone_B,1,True,96,11.6,16.0,3.6
CARGO_2873,ORDER_130,23.5,18.5,13.9,10.14,Sports,False,Zone_B,2,True,20,34.4,1.4,0.1
CARGO_2874,ORDER_831,16.6,32.1,11.7,14.52,Sports,False,Zone_B,1,True,8,17.9,39.0,6.9
CARGO_2875,ORDER_169,42.6,45.0,17.2,69.15,Home_Appliances,False,Zone_C,1,False,35,29.4,37.4,3.3
CARGO_2876,ORDER_561,16.4,2.3,8.5,0.68,Beauty,True,Zone_A,2,False,96,5.2,47.4,0.2
CARGO_2877,ORDER_907,68.4,33.4,15.6,75.59,Home_Appliances,False,Zone_C,5,False,55,25.2,18.8,6.3
CARGO_2878,ORDER_926,35.5,5.4,14.9,5.39,Toys,False,Zone_A,4,True,18,27.8,16.9,2.0
CARGO_2879,ORDER_435,37.9,21.3,9.3,16.73,Clothing,False,Zone_D,2,True,97,49.1,2.5,5.2
CARGO_2880,ORDER_370,40.1,33.3,10.2,23.35,Electronics,True,Zone_A,5,False,81,45.4,9.6,1.7
CARGO_2881,ORDER_149,18.5,30.3,18.9,17.96,Sports,False,Zone_B,4,True,95,49.1,32.4,5.2
CARGO_2882,ORDER_367,22.5,14.0,1.7,1.24,Books,False,Zone_B,3,True,68,35.4,42.8,8.6
CARGO_2883,ORDER_706,23.8,13.3,9.6,7.14,Toys,False,Zone_D,3,True,17,12.4,6.2,3.0
CARGO_2884,ORDER_808,46.8,36.7,43.7,140.66,Home_Appliances,False,Zone_C,2,False,94,7.6,21.8,9.5
CARGO_2885,ORDER_431,17.5,11.4,7.6,2.53,Beauty,False,Zone_D,5,True,18,22.9,18.9,9.2
CARGO_2886,ORDER_1154,20.1,16.3,2.3,1.65,Books,False,Zone_B,2,True,80,22.9,36.6,5.9
CARGO_2887,ORDER_1117,49.4,20.4,38.9,71.24,Home_Appliances,False,Zone_C,3,False,90,28.5,47.5,7.0
CARGO_2888,ORDER_318,16.1,12.0,4.6,2.03,Books,False,Zone_A,1,True,24,1.9,23.1,8.0
CARGO_2889,ORDER_357,12.5,20.9,2.4,1.03,Books,False,Zone_C,1,True,23,13.3,21.3,2.6
CARGO_2890,ORDER_831,17.3,4.1,7.0,1.15,Beauty,True,Zone_C,2,False,40,45.1,24.8,8.0
CARGO_2891,ORDER_1145,19.4,13.8,3.0,1.52,Electronics,False,Zone_B,3,True,64,12.7,42.2,9.7
CARGO_2892,ORDER_998,30.5,28.1,14.5,26.91,Toys,False,Zone_A,5,True,92,42.1,12.8,2.4
CARGO_2893,ORDER_592,7.5,8.7,6.9,0.85,Clothing,False,Zone_D,5,True,48,46.7,44.0,7.9
CARGO_2894,ORDER_291,29.1,13.8,2.5,2.14,Books,False,Zone_D,1,True,50,4.0,39.9,9.0
CARGO_2895,ORDER_1082,23.9,21.3,9.0,10.95,Clothing,False,Zone_D,5,True,80,35.3,48.1,4.0
CARGO_2896,ORDER_55,29.5,20.9,6.6,6.74,Clothing,False,Zone_A,5,True,43,38.1,41.2,3.4
CARGO_2897,ORDER_518,48.7,30.2,22.6,75.83,Sports,False,Zone_A,1,False,7,38.4,26.2,8.1
CARGO_2898,ORDER_553,19.6,5.3,2.1,0.37,Beauty,False,Zone_A,4,True,28,1.4,10.1,6.9
CARGO_2899,ORDER_1179,30.7,20.1,3.2,4.66,Clothing,False,Zone_C,3,True,67,31.1,40.7,6.5
CARGO_2900,ORDER_308,29.5,17.0,4.9,4.38,Books,False,Zone_A,1,True,97,38.5,43.5,1.7
CARGO_2901,ORDER_1043,30.1,22.7,2.4,3.26,Clothing,False,Zone_D,1,True,21,21.1,21.0,4.4
CARGO_2902,ORDER_302,42.6,23.5,5.4,12.32,Sports,False,Zone_B,1,True,76,4.3,11.5,8.2
CARGO_2903,ORDER_526,30.4,15.4,1.3,1.3,Clothing,False,Zone_A,1,True,90,46.5,7.6,2.6
CARGO_2904,ORDER_182,49.6,51.7,13.5,64.59,Home_Appliances,False,Zone_A,3,False,97,21.2,41.5,0.4
CARGO_2905,ORDER_1122,36.0,18.0,5.0,7.54,Sports,False,Zone_D,2,True,37,13.5,27.5,8.1
CARGO_2906,ORDER_782,18.1,11.2,4.0,1.79,Books,False,Zone_C,2,True,90,41.9,2.2,8.7
CARGO_2907,ORDER_815,39.6,28.0,10.7,26.02,Toys,False,Zone_C,1,True,26,25.7,4.2,0.5
CARGO_2908,ORDER_263,12.0,23.8,18.1,8.73,Toys,False,Zone_C,4,True,42,46.1,33.9,1.8
CARGO_2909,ORDER_449,35.3,12.2,17.7,15.03,Toys,False,Zone_B,2,True,93,40.9,7.5,6.8
CARGO_2910,ORDER_1104,21.3,51.5,39.1,76.23,Home_Appliances,False,Zone_C,5,False,68,1.4,48.0,9.7
CARGO_2911,ORDER_38,9.0,6.1,7.6,0.94,Toys,False,Zone_B,3,True,87,39.7,10.8,5.5
CARGO_2912,ORDER_721,21.7,30.8,11.3,12.56,Home_Appliances,False,Zone_A,1,True,37,14.2,32.4,3.0
CARGO_2913,ORDER_102,67.4,20.4,33.0,79.6,Home_Appliances,False,Zone_A,5,False,89,0.6,35.6,1.8
CARGO_2914,ORDER_695,16.0,23.4,26.3,22.77,Sports,False,Zone_C,3,True,24,33.3,12.5,9.4
CARGO_2915,ORDER_697,3.0,11.0,5.9,0.44,Beauty,True,Zone_B,2,False,41,10.2,6.2,2.0
CARGO_2916,ORDER_103,34.5,52.3,19.8,66.49,Home_Appliances,False,Zone_C,5,False,59,3.0,34.9,1.0
CARGO_2917,ORDER_554,19.2,6.3,5.4,1.29,Beauty,True,Zone_A,5,False,60,15.6,30.1,0.2
CARGO_2918,ORDER_203,15.9,23.8,18.6,16.6,Electronics,False,Zone_A,5,True,71,7.1,25.3,5.1
CARGO_2919,ORDER_260,52.2,54.6,44.5,235.59,Home_Appliances,False,Zone_B,1,False,10,40.2,37.2,0.7
CARGO_2920,ORDER_651,19.1,5.1,2.8,0.47,Beauty,True,Zone_B,2,False,60,30.5,36.7,4.2
CARGO_2921,ORDER_963,34.1,15.1,2.5,2.46,Toys,False,Zone_C,3,True,31,43.1,39.9,3.5
CARGO_2922,ORDER_391,16.7,22.0,5.4,3.62,Clothing,False,Zone_D,1,True,73,21.7,18.8,9.6
CARGO_2923,ORDER_550,20.8,33.8,12.4,17.76,Toys,False,Zone_C,4,True,89,23.3,33.6,5.7
CARGO_2924,ORDER_926,15.9,20.0,9.4,5.06,Clothing,False,Zone_D,4,True,11,30.0,36.7,9.5
CARGO_2925,ORDER_111,31.0,26.3,16.5,27.1,Toys,False,Zone_A,1,True,13,6.9,13.1,3.0
CARGO_2926,ORDER_989,16.6,11.6,5.5,2.54,Clothing,False,Zone_B,4,True,78,27.0,46.1,8.8
CARGO_2927,ORDER_713,35.4,21.7,5.9,8.0,Clothing,False,Zone_D,5,True,90,6.4,0.5,6.9
CARGO_2928,ORDER_965,29.9,19.3,13.5,17.36,Toys,False,Zone_D,2,True,98,41.1,16.0,4.3
CARGO_2929,ORDER_810,14.8,13.1,4.2,1.62,Beauty,False,Zone_B,5,True,48,33.3,3.5,4.2
CARGO_2930,ORDER_901,28.2,24.6,29.3,36.11,Home_Appliances,False,Zone_A,5,False,23,29.1,43.7,2.7
CARGO_2931,ORDER_682,25.6,5.2,7.8,2.1,Sports,False,Zone_B,2,True,96,1.3,24.9,4.7
CARGO_2932,ORDER_109,33.8,21.6,33.1,47.79,Home_Appliances,False,Zone_D,1,False,87,44.6,36.3,1.6
CARGO_2933,ORDER_882,57.4,8.4,6.7,5.35,Sports,False,Zone_A,1,True,88,24.6,8.4,2.0
CARGO_2934,ORDER_711,29.9,7.5,19.0,7.79,Sports,False,Zone_C,5,True,55,49.7,38.3,2.6
CARGO_2935,ORDER_264,27.7,19.0,2.4,2.84,Books,False,Zone_D,5,True,97,35.8,47.2,8.5
CARGO_2936,ORDER_24,39.6,23.0,18.0,27.38,Toys,False,Zone_C,4,True,74,36.9,15.8,6.8
CARGO_2937,ORDER_718,23.9,12.6,4.0,2.39,Sports,False,Zone_A,1,True,87,48.7,20.1,4.4
CARGO_2938,ORDER_461,14.1,24.1,19.6,15.61,Sports,False,Zone_D,5,True,83,48.8,31.1,2.2
CARGO_2939,ORDER_137,39.7,20.8,3.3,6.32,Clothing,False,Zone_B,5,True,28,22.1,12.9,4.1
CARGO_2940,ORDER_243,13.6,3.6,4.5,0.41,Beauty,True,Zone_C,3,False,70,47.1,30.7,2.5
